,algorithm,length,ncomp,nswap,time
0,insert,100,2311,2214,0.0015330314636230469
1,insert,100,2462,2367,0.0015816688537597656
2,insert,100,2472,2375,0.0015912055969238281
3,insert,100,2301,2204,0.0014977455139160156
4,insert,100,2524,2431,0.0016257762908935547
5,insert,100,2988,2895,0.0019540786743164062
6,insert,100,2379,2281,0.0015590190887451172
7,insert,100,2543,2449,0.0017979145050048828
8,insert,100,2243,2149,0.0015521049499511719
9,insert,100,2373,2278,0.0015249252319335938
10,merge,100,542,672,0.0009739398956298828
11,merge,100,548,672,0.0009469985961914062
12,merge,100,542,672,0.0009419918060302734
13,merge,100,550,672,0.0009810924530029297
14,merge,100,540,672,0.0009751319885253906
15,merge,100,538,672,0.0009601116180419922
16,merge,100,539,672,0.0009379386901855469
17,merge,100,550,672,0.000942230224609375
18,merge,100,546,672,0.0009400844573974609
19,merge,100,537,672,0.0009348392486572266
20,quick,100,609,415,0.0005197525024414062
21,quick,100,630,516,0.0005838871002197266
22,quick,100,645,517,0.0005593299865722656
23,quick,100,599,367,0.0005052089691162109
24,quick,100,669,469,0.0006060600280761719
25,quick,100,656,502,0.0006289482116699219
26,quick,100,734,559,0.0006709098815917969
27,quick,100,653,411,0.0006039142608642578
28,quick,100,648,396,0.0005881786346435547
29,quick,100,723,487,0.0005919933319091797
30,dpquick,100,604,314,0.0002758502960205078
31,dpquick,100,587,311,0.00026607513427734375
32,dpquick,100,558,405,0.0002720355987548828
33,dpquick,100,547,395,0.00027823448181152344
34,dpquick,100,612,316,0.0002613067626953125
35,dpquick,100,627,310,0.0002560615539550781
36,dpquick,100,569,323,0.00026798248291015625
37,dpquick,100,649,311,0.00025916099548339844
38,dpquick,100,579,328,0.0002589225769042969
39,dpquick,100,585,345,0.0002689361572265625
40,insert,200,10009,9815,0.0070438385009765625
41,insert,200,10594,10396,0.008262872695922852
42,insert,200,10443,10247,0.006906986236572266
43,insert,200,9598,9404,0.0066280364990234375
44,insert,200,9804,9608,0.006543874740600586
45,insert,200,9746,9552,0.0063860416412353516
46,insert,200,10316,10120,0.0070111751556396484
47,insert,200,10805,10609,0.007180929183959961
48,insert,200,11140,10942,0.0075647830963134766
49,insert,200,10721,10528,0.0072438716888427734
50,merge,200,1278,1544,0.0022063255310058594
51,merge,200,1276,1544,0.0021209716796875
52,merge,200,1286,1544,0.00220489501953125
53,merge,200,1276,1544,0.002138853073120117
54,merge,200,1275,1544,0.0020940303802490234
55,merge,200,1276,1544,0.002093791961669922
56,merge,200,1290,1544,0.002090930938720703
57,merge,200,1288,1544,0.0021088123321533203
58,merge,200,1279,1544,0.0020847320556640625
59,merge,200,1276,1544,0.002207040786743164
60,quick,200,1714,1157,0.0014920234680175781
61,quick,200,1427,1043,0.0012559890747070312
62,quick,200,1549,1134,0.0012788772583007812
63,quick,200,1466,919,0.0011782646179199219
64,quick,200,1536,1038,0.0012598037719726562
65,quick,200,1459,1021,0.0011959075927734375
66,quick,200,1480,981,0.0012171268463134766
67,quick,200,1388,1083,0.0011730194091796875
68,quick,200,1442,926,0.001188039779663086
69,quick,200,1578,1039,0.001249074935913086
70,dpquick,200,1402,797,0.0006062984466552734
71,dpquick,200,1495,772,0.0005898475646972656
72,dpquick,200,1434,899,0.0005979537963867188
73,dpquick,200,1405,845,0.0005931854248046875
74,dpquick,200,1333,795,0.0005810260772705078
75,dpquick,200,1398,822,0.0006380081176757812
76,dpquick,200,1276,748,0.0005750656127929688
77,dpquick,200,1507,827,0.0007650852203369141
78,dpquick,200,1519,941,0.0007581710815429688
79,dpquick,200,1389,792,0.0006420612335205078
80,insert,300,22675,22382,0.016366243362426758
81,insert,300,24240,23943,0.016379833221435547
82,insert,300,22999,22705,0.015244007110595703
83,insert,300,22517,22223,0.015025854110717773
84,insert,300,21685,21392,0.014404296875
85,insert,300,22451,22156,0.015050172805786133
86,insert,300,21966,21672,0.014744997024536133
87,insert,300,21908,21612,0.014575004577636719
88,insert,300,22695,22399,0.015030860900878906
89,insert,300,22565,22270,0.014949798583984375
90,merge,300,2096,2488,0.0034558773040771484
91,merge,300,2103,2488,0.003464937210083008
92,merge,300,2087,2488,0.0034401416778564453
93,merge,300,2100,2488,0.003651142120361328
94,merge,300,2111,2488,0.0034859180450439453
95,merge,300,2092,2488,0.0034439563751220703
96,merge,300,2091,2488,0.0034568309783935547
97,merge,300,2106,2488,0.0034749507904052734
98,merge,300,2102,2488,0.003889799118041992
99,merge,300,2099,2488,0.0035011768341064453
100,quick,300,2732,1620,0.0021419525146484375
101,quick,300,2382,1441,0.0019180774688720703
102,quick,300,2832,1881,0.0022525787353515625
103,quick,300,2610,1745,0.0021114349365234375
104,quick,300,2823,1703,0.002609729766845703
105,quick,300,2467,1575,0.0019998550415039062
106,quick,300,2434,1711,0.0020551681518554688
107,quick,300,2566,1598,0.002095937728881836
108,quick,300,3307,2034,0.0024979114532470703
109,quick,300,2830,1947,0.002274036407470703
110,dpquick,300,2307,1386,0.0010561943054199219
111,dpquick,300,2299,1267,0.0010039806365966797
112,dpquick,300,2292,1407,0.0009980201721191406
113,dpquick,300,2533,1290,0.00102996826171875
114,dpquick,300,2282,1252,0.0010690689086914062
115,dpquick,300,2329,1407,0.001065969467163086
116,dpquick,300,2949,1376,0.0011458396911621094
117,dpquick,300,2342,1320,0.0009989738464355469
118,dpquick,300,2534,1344,0.0011439323425292969
119,dpquick,300,2227,1326,0.001238107681274414
120,insert,400,40654,40260,0.029642343521118164
121,insert,400,42702,42305,0.02908802032470703
122,insert,400,39577,39182,0.027027130126953125
123,insert,400,40682,40291,0.028172016143798828
124,insert,400,41559,41165,0.028334856033325195
125,insert,400,39426,39032,0.027163028717041016
126,insert,400,38837,38440,0.026640892028808594
127,insert,400,42373,41980,0.02861785888671875
128,insert,400,38865,38473,0.02621912956237793
129,insert,400,39400,39006,0.02654099464416504
130,merge,400,2950,3488,0.004708051681518555
131,merge,400,2945,3488,0.004776954650878906
132,merge,400,2971,3488,0.004776954650878906
133,merge,400,2960,3488,0.00490117073059082
134,merge,400,2977,3488,0.004708766937255859
135,merge,400,2963,3488,0.0048596858978271484
136,merge,400,2980,3488,0.00492095947265625
137,merge,400,2949,3488,0.004691123962402344
138,merge,400,2956,3488,0.004782915115356445
139,merge,400,2944,3488,0.004878997802734375
140,quick,400,3312,2195,0.002827167510986328
141,quick,400,3421,1993,0.002656698226928711
142,quick,400,3572,2406,0.002839803695678711
143,quick,400,3571,2370,0.002820730209350586
144,quick,400,3574,2674,0.0028929710388183594
145,quick,400,3675,2281,0.002907991409301758
146,quick,400,3432,2213,0.0028290748596191406
147,quick,400,3575,2266,0.002753019332885742
148,quick,400,3656,2370,0.002835988998413086
149,quick,400,4794,3302,0.003648996353149414
150,dpquick,400,3536,1776,0.0017309188842773438
151,dpquick,400,3422,1862,0.0014867782592773438
152,dpquick,400,3499,1617,0.001573801040649414
153,dpquick,400,3372,1952,0.0014488697052001953
154,dpquick,400,3550,2007,0.0014379024505615234
155,dpquick,400,3445,1646,0.0013661384582519531
156,dpquick,400,3557,1863,0.0013949871063232422
157,dpquick,400,3964,2039,0.001519918441772461
158,dpquick,400,3236,1737,0.001332998275756836
159,dpquick,400,3273,1968,0.001371145248413086
160,insert,500,63277,62784,0.04552912712097168
161,insert,500,63209,62716,0.0439608097076416
162,insert,500,60528,60033,0.04328799247741699
163,insert,500,61563,61068,0.04351186752319336
164,insert,500,67893,67401,0.047785043716430664
165,insert,500,62590,62098,0.04331707954406738
166,insert,500,63220,62724,0.04410409927368164
167,insert,500,63575,63085,0.043923139572143555
168,insert,500,64459,63968,0.0483551025390625
169,insert,500,65904,65409,0.04862403869628906
170,merge,500,3849,4488,0.006936788558959961
171,merge,500,3868,4488,0.006551980972290039
172,merge,500,3851,4488,0.00674891471862793
173,merge,500,3856,4488,0.006435871124267578
174,merge,500,3872,4488,0.0063822269439697266
175,merge,500,3843,4488,0.006927013397216797
176,merge,500,3849,4488,0.006977081298828125
177,merge,500,3851,4488,0.0068018436431884766
178,merge,500,3866,4488,0.006328105926513672
179,merge,500,3842,4488,0.006190299987792969
180,quick,500,4844,2813,0.004812002182006836
181,quick,500,4836,3209,0.003819704055786133
182,quick,500,4793,2978,0.003681659698486328
183,quick,500,4818,3503,0.0038399696350097656
184,quick,500,4867,2897,0.0042040348052978516
185,quick,500,4652,3140,0.0038139820098876953
186,quick,500,4649,3346,0.003757953643798828
187,quick,500,5724,3170,0.004172086715698242
188,quick,500,4459,2692,0.00385284423828125
189,quick,500,4864,3509,0.004277944564819336
190,dpquick,500,4462,2633,0.0019118785858154297
191,dpquick,500,4397,2318,0.0017740726470947266
192,dpquick,500,4181,2388,0.0017652511596679688
193,dpquick,500,4328,2794,0.001811981201171875
194,dpquick,500,4294,2527,0.0018160343170166016
195,dpquick,500,4306,2479,0.0018732547760009766
196,dpquick,500,4828,2710,0.002357006072998047
197,dpquick,500,4157,2562,0.0018198490142822266
198,dpquick,500,4984,2359,0.0019037723541259766
199,dpquick,500,4770,2295,0.0019359588623046875
200,insert,600,92451,91859,0.06802678108215332
201,insert,600,91930,91335,0.0656888484954834
202,insert,600,88424,87835,0.06330704689025879
203,insert,600,93579,92986,0.06655120849609375
204,insert,600,89953,89360,0.06262612342834473
205,insert,600,95316,94721,0.06669378280639648
206,insert,600,92433,91844,0.06466794013977051
207,insert,600,86541,85946,0.06142902374267578
208,insert,600,90499,89909,0.06459498405456543
209,insert,600,93225,92633,0.06505203247070312
210,merge,600,4787,5576,0.007649898529052734
211,merge,600,4789,5576,0.00788569450378418
212,merge,600,4773,5576,0.00768589973449707
213,merge,600,4781,5576,0.00860285758972168
214,merge,600,4792,5576,0.009038209915161133
215,merge,600,4785,5576,0.009863138198852539
216,merge,600,4794,5576,0.008620023727416992
217,merge,600,4782,5576,0.008982658386230469
218,merge,600,4806,5576,0.008974790573120117
219,merge,600,4791,5576,0.00865793228149414
220,quick,600,5493,3565,0.005011081695556641
221,quick,600,5715,3261,0.007673025131225586
222,quick,600,5516,3759,0.00923609733581543
223,quick,600,5885,3574,0.009196758270263672
224,quick,600,5720,3462,0.009708166122436523
225,quick,600,6166,4293,0.010659933090209961
226,quick,600,5655,3739,0.009484052658081055
227,quick,600,6198,4128,0.010122060775756836
228,quick,600,6141,4055,0.010107994079589844
229,quick,600,5724,3808,0.008334159851074219
230,dpquick,600,5296,3141,0.0044460296630859375
231,dpquick,600,5446,3370,0.003938198089599609
232,dpquick,600,5137,3183,0.003122091293334961
233,dpquick,600,5587,2951,0.003677845001220703
234,dpquick,600,5373,2955,0.004541873931884766
235,dpquick,600,5930,2994,0.0035829544067382812
236,dpquick,600,6726,3062,0.003957986831665039
237,dpquick,600,5475,2486,0.003182649612426758
238,dpquick,600,5456,2987,0.004153013229370117
239,dpquick,600,5279,3305,0.003072977066040039
240,insert,700,120217,119521,0.09916901588439941
241,insert,700,129088,128396,0.09518790245056152
242,insert,700,122375,121678,0.08753108978271484
243,insert,700,119814,119121,0.08590102195739746
244,insert,700,125104,124410,0.0895853042602539
245,insert,700,124253,123557,0.0893559455871582
246,insert,700,117588,116895,0.08345222473144531
247,insert,700,121877,121184,0.08597397804260254
248,insert,700,120535,119845,0.0847780704498291
249,insert,700,126166,125470,0.08907413482666016
250,merge,700,5774,6676,0.009156227111816406
251,merge,700,5769,6676,0.008973121643066406
252,merge,700,5762,6676,0.009242057800292969
253,merge,700,5754,6676,0.008999824523925781
254,merge,700,5762,6676,0.009223222732543945
255,merge,700,5766,6676,0.009179830551147461
256,merge,700,5718,6676,0.009011030197143555
257,merge,700,5737,6676,0.00912928581237793
258,merge,700,5772,6676,0.009131908416748047
259,merge,700,5746,6676,0.009155988693237305
260,quick,700,7119,4194,0.005463123321533203
261,quick,700,6847,4288,0.005374908447265625
262,quick,700,6741,4273,0.005432844161987305
263,quick,700,7148,4412,0.0055239200592041016
264,quick,700,6585,3927,0.0051729679107666016
265,quick,700,6872,4496,0.005583047866821289
266,quick,700,6615,4490,0.005307912826538086
267,quick,700,6910,4103,0.005609989166259766
268,quick,700,6891,4589,0.005749940872192383
269,quick,700,7105,4497,0.00564122200012207
270,dpquick,700,6725,3362,0.0026161670684814453
271,dpquick,700,6244,3582,0.0026769638061523438
272,dpquick,700,6499,3149,0.00298309326171875
273,dpquick,700,7084,3922,0.002894878387451172
274,dpquick,700,6383,3506,0.0026166439056396484
275,dpquick,700,6555,3705,0.002741098403930664
276,dpquick,700,6540,3995,0.002730131149291992
277,dpquick,700,6243,3248,0.002630949020385742
278,dpquick,700,6552,3507,0.002895832061767578
279,dpquick,700,7057,4026,0.0029299259185791016
280,insert,800,165902,165106,0.12001180648803711
281,insert,800,161904,161113,0.12106180191040039
282,insert,800,158918,158125,0.1136329174041748
283,insert,800,159816,159023,0.11352276802062988
284,insert,800,161287,160495,0.11519289016723633
285,insert,800,160390,159600,0.11385512351989746
286,insert,800,154345,153551,0.11017489433288574
287,insert,800,156319,155528,0.11120319366455078
288,insert,800,158241,157444,0.11291694641113281
289,insert,800,157237,156442,0.11220502853393555
290,merge,800,6701,7776,0.010568857192993164
291,merge,800,6712,7776,0.010785102844238281
292,merge,800,6714,7776,0.01036691665649414
293,merge,800,6719,7776,0.010727882385253906
294,merge,800,6719,7776,0.010685205459594727
295,merge,800,6710,7776,0.01038813591003418
296,merge,800,6722,7776,0.010673046112060547
297,merge,800,6727,7776,0.010655879974365234
298,merge,800,6718,7776,0.010493040084838867
299,merge,800,6752,7776,0.010586023330688477
300,quick,800,8468,5333,0.006643772125244141
301,quick,800,8234,5398,0.006708860397338867
302,quick,800,8741,5785,0.006762027740478516
303,quick,800,7999,5548,0.006479024887084961
304,quick,800,9233,5806,0.007102012634277344
305,quick,800,8125,5283,0.0063359737396240234
306,quick,800,8936,5197,0.006951808929443359
307,quick,800,8069,5035,0.0062520503997802734
308,quick,800,8901,5680,0.0069429874420166016
309,quick,800,8776,4618,0.006961822509765625
310,dpquick,800,7766,4411,0.0034618377685546875
311,dpquick,800,7208,4190,0.0031731128692626953
312,dpquick,800,7963,4407,0.0036039352416992188
313,dpquick,800,8345,4726,0.0034291744232177734
314,dpquick,800,7325,4320,0.0030760765075683594
315,dpquick,800,8120,4949,0.003597259521484375
316,dpquick,800,7698,4647,0.003274679183959961
317,dpquick,800,7348,3986,0.0031502246856689453
318,dpquick,800,7549,4100,0.0030829906463623047
319,dpquick,800,7722,4143,0.003110170364379883
320,insert,900,203672,202782,0.14759612083435059
321,insert,900,201344,200448,0.14928007125854492
322,insert,900,202766,201870,0.1477971076965332
323,insert,900,204094,203203,0.14786100387573242
324,insert,900,198139,197247,0.14171290397644043
325,insert,900,206908,206016,0.1474010944366455
326,insert,900,201135,200241,0.14557194709777832
327,insert,900,201534,200638,0.145355224609375
328,insert,900,205440,204552,0.15146183967590332
329,insert,900,206573,205678,0.15007591247558594
330,merge,900,7713,8876,0.012324094772338867
331,merge,900,7725,8876,0.012395143508911133
332,merge,900,7704,8876,0.01250600814819336
333,merge,900,7704,8876,0.01206207275390625
334,merge,900,7704,8876,0.012917757034301758
335,merge,900,7691,8876,0.014760971069335938
336,merge,900,7721,8876,0.015291929244995117
337,merge,900,7690,8876,0.015067338943481445
338,merge,900,7729,8876,0.014951944351196289
339,merge,900,7701,8876,0.020015954971313477
340,quick,900,9139,5222,0.014136075973510742
341,quick,900,8964,5836,0.00874018669128418
342,quick,900,8608,5729,0.010200023651123047
343,quick,900,9212,5226,0.011888980865478516
344,quick,900,9428,6328,0.008589744567871094
345,quick,900,8921,5914,0.008564949035644531
346,quick,900,9969,7267,0.00936126708984375
347,quick,900,9251,5758,0.008118152618408203
348,quick,900,9432,6267,0.008197784423828125
349,quick,900,9122,5518,0.008461952209472656
350,dpquick,900,9772,4871,0.004758119583129883
351,dpquick,900,8490,5206,0.0055501461029052734
352,dpquick,900,8445,5259,0.005603790283203125
353,dpquick,900,8474,4860,0.0051767826080322266
354,dpquick,900,8714,4704,0.0043981075286865234
355,dpquick,900,9383,4710,0.006139993667602539
356,dpquick,900,8583,4810,0.0036880970001220703
